lead_0_hr_mean,lead_0_hr_std,lead_0_hrv_mean,lead_0_hrv_sdnn,lead_0_average_pr_interval,lead_0_average_qrs_duration_ms,lead_0_qt_intervals,lead_1_hr_mean,lead_1_hr_std,lead_1_hrv_mean,lead_1_hrv_sdnn,lead_1_average_pr_interval,lead_1_average_qrs_duration_ms,lead_1_qt_intervals,lead_2_hr_mean,lead_2_hr_std,lead_2_hrv_mean,lead_2_hrv_sdnn,lead_2_average_pr_interval,lead_2_average_qrs_duration_ms,lead_2_qt_intervals,lead_3_hr_mean,lead_3_hr_std,lead_3_hrv_mean,lead_3_hrv_sdnn,lead_3_average_pr_interval,lead_3_average_qrs_duration_ms,lead_3_qt_intervals,lead_4_hr_mean,lead_4_hr_std,lead_4_hrv_mean,lead_4_hrv_sdnn,lead_4_average_pr_interval,lead_4_average_qrs_duration_ms,lead_4_qt_intervals,lead_5_hr_mean,lead_5_hr_std,lead_5_hrv_mean,lead_5_hrv_sdnn,lead_5_average_pr_interval,lead_5_average_qrs_duration_ms,lead_5_qt_intervals,lead_6_hr_mean,lead_6_hr_std,lead_6_hrv_mean,lead_6_hrv_sdnn,lead_6_average_pr_interval,lead_6_average_qrs_duration_ms,lead_6_qt_intervals,lead_7_hr_mean,lead_7_hr_std,lead_7_hrv_mean,lead_7_hrv_sdnn,lead_7_average_pr_interval,lead_7_average_qrs_duration_ms,lead_7_qt_intervals,lead_8_hr_mean,lead_8_hr_std,lead_8_hrv_mean,lead_8_hrv_sdnn,lead_8_average_pr_interval,lead_8_average_qrs_duration_ms,lead_8_qt_intervals,lead_9_hr_mean,lead_9_hr_std,lead_9_hrv_mean,lead_9_hrv_sdnn,lead_9_average_pr_interval,lead_9_average_qrs_duration_ms,lead_9_qt_intervals,lead_10_hr_mean,lead_10_hr_std,lead_10_hrv_mean,lead_10_hrv_sdnn,lead_10_average_pr_interval,lead_10_average_qrs_duration_ms,lead_10_qt_intervals,lead_11_hr_mean,lead_11_hr_std,lead_11_hrv_mean,lead_11_hrv_sdnn,lead_11_average_pr_interval,lead_11_average_qrs_duration_ms,lead_11_qt_intervals
67.91036053034045,5.197956901276094,888.125,64.50013842731546,0.18583333333333332,0.058437499999999996,176.44444444444446,68.72290017986924,7.2597070340112815,881.25,83.01247754748336,0.18416666666666667,0.1134375,190.125,66.06592473614383,1.8972545280244963,908.9285714285714,28.01997586756719,0.1925,0.09107142857142858,121.375,68.01368608007532,5.456000165933453,887.1875,66.95464216275714,0.18166666666666667,0.0821875,177.33333333333334,66.06684984488348,1.912049220656436,908.9285714285714,28.279009546877365,0.16625,0.0975,107.25,68.57935660406139,8.41062710920862,885.9375,96.5747073883367,0.21055555555555558,0.07125000000000001,100.25,67.86735521263722,5.0346646258838295,888.4375,62.97586697639479,0.1758333333333333,0.1296875,178.0,67.77693730811541,4.871225471170235,889.375,61.39378167674173,0.1836111111111111,0.12437499999999999,184.22222222222223,67.96985500186605,5.29040900628821,887.5,65.47900426854397,0.19,0.12,182.11111111111111,68.01627381279502,5.469774195143707,887.1875,67.24737780336548,0.2025,0.06843750000000001,184.0,68.12049988857407,5.728786462613897,886.25,69.55213871621778,0.18861111111111112,0.0625,175.88888888888889,67.98071306348234,5.379856225030171,887.5,66.30556968632855,0.18916666666666668,0.061875,176.33333333333334
91.87743945293295,1.3369282235929378,653.1818181818181,9.943019479194252,0.18104166666666668,0.15375,168.5,90.98334191368677,9.84571496943046,667.2727272727273,76.48083538912334,0.1704166666666667,0.08977272727272728,160.75,89.86604964801762,10.340975547795189,676.1363636363636,78.25729707480667,0.15166666666666667,0.0645,171.54545454545453,91.74116282062921,0.9955468550005249,654.0909090909091,7.439147067433813,0.171875,0.2275,173.0,81.01741073604698,23.76057979382361,826.3888888888889,321.1383831171713,0.1575,0.06194444444444444,135.5,86.41451589672856,22.919177515868974,806.6666666666666,473.83574421944996,nan,0.06222222222222223,142.44444444444446,90.78831006819615,4.220210456407207,662.5,36.62308015445998,0.1729166666666667,0.15031250000000002,191.11111111111111,90.77909634584454,4.41308600890079,662.7272727272727,38.4781520062773,0.1679166666666667,0.09392857142857143,186.14285714285714,90.62732453983898,4.414575428198331,663.8636363636364,39.02505023000669,0.19166666666666668,0.06275,201.72727272727272,90.58324680163409,4.557481639385705,664.3181818181819,40.544588250019714,0.19604166666666667,0.0605,201.8181818181818,91.08316449970617,8.729893282694983,664.7727272727273,66.85295940957424,0.17479166666666668,0.0685,176.1818181818182,90.34904974398295,5.298376278338619,666.8181818181819,48.799217579420635,nan,0.12295454545454546,147.0
90.53767151012497,0.7252501602228207,662.75,5.583955189250318,0.12636363636363637,0.07225000000000001,111.0,90.57223770438698,0.749945532135322,662.5,5.773502691896258,0.12454545454545456,0.057499999999999996,139.54545454545453,90.53767151012497,0.7252501602228207,662.75,5.583955189250318,0.14409090909090908,0.0385,99.63636363636364,90.53768310351886,0.726691613858312,662.75,5.583955189250318,0.12545454545454546,0.06725,95.18181818181819,90.61721299152381,2.7762321431942127,662.75,21.488045772268613,0.13318181818181818,0.05225,129.36363636363637,91.07108523588963,6.039561880028499,661.75,46.54821275957984,0.16772727272727272,0.0815,101.0909090909091,81.66473397020908,20.47130831198784,842.5,469.2813654940925,0.17277777777777778,0.0675,133.0,90.53763645962232,0.7208571811912512,662.75,5.583955189250318,0.20613636363636365,0.08675000000000001,160.0909090909091,93.2162917085242,8.499101649790925,647.9545454545455,49.368742411294285,0.15979166666666667,0.10954545454545456,151.83333333333334,93.27042345400181,8.668572105695961,647.7272727272727,50.08061682745313,0.1825,0.1025,151.08333333333334,93.32602859059115,8.844279338390981,647.5,50.84289527554464,0.15270833333333333,0.06931818181818183,139.33333333333334,93.88407015488319,10.498802894572826,645.2272727272727,57.624371422326,0.14166666666666666,0.07454545454545455,106.41666666666667
80.2073479736244,25.13043749669351,792.5,151.3016440756676,0.16925,0.08156250000000001,173.2,80.00120896313528,24.546049519783924,793.0555555555555,149.76428238327648,0.1845,0.076875,165.3,71.36474508746198,2.607615614227834,841.875,32.889153661525384,0.18888888888888888,0.07593749999999999,169.125,79.51312439489398,21.493466886627484,790.2777777777778,141.42933551581314,0.16625,0.050833333333333335,101.7,79.79577770443171,23.97224020872958,793.6111111111111,148.03985480643755,0.18575,0.076875,164.7,79.50601118586124,23.147655473077837,794.4444444444445,145.82083279757313,0.15,0.0275,100.0,71.36990738477205,2.6771475343706292,841.875,33.77314021526574,0.17305555555555557,0.08124999999999999,99.0,81.19477542896644,27.97669839945394,790.2777777777778,158.92433559541612,0.17,0.105625,172.5,80.53620040320529,26.044734726893,791.6666666666666,153.9835624344365,0.17625,0.1059375,169.3,80.10173473563387,24.834407323098855,792.7777777777778,150.45994298963578,0.1805,0.0859375,167.7,79.9982150668968,24.54306067166816,793.0555555555555,149.64425407538297,0.182,0.0775,164.9,80.00482999849304,24.550225282952038,793.0555555555555,149.89463892273724,0.18,0.07468749999999999,164.6
90.88362126058794,0.9007830261172303,660.25,6.917168656482378,0.1775,0.06000000000000001,167.36363636363637,90.88387062983959,0.912731166821831,660.25,7.016844811673628,0.1859090909090909,0.06749999999999999,172.72727272727272,94.1935696671906,10.580344617609962,643.4090909090909,60.30415333201279,0.15645833333333334,0.0659090909090909,106.33333333333333,90.88414600160411,0.927046516410206,660.25,7.115124735378854,0.16818181818181815,0.06174999999999999,159.0909090909091,90.88336675819073,0.8881888780854851,660.25,6.81603501555951,0.18363636363636363,0.04575,170.63636363636363,90.94585576719041,3.04207639806006,660.5,24.203994160744077,0.15863636363636363,0.06424999999999999,90.54545454545455,94.2287958650435,10.614782024393392,642.9545454545455,57.82320232633892,0.17625,0.08613636363636365,97.91666666666667,90.88571800473933,1.001544700604618,660.25,7.678432999859629,0.19931818181818184,0.1005,167.1818181818182,90.88596737399098,1.012303741141551,660.25,7.768347457614278,0.1875,0.11425,175.45454545454547,90.88569739741145,0.9996779131123007,660.25,7.678432999859629,0.1884090909090909,0.10575000000000001,171.0909090909091,90.88469197482411,0.9546339064239362,660.25,7.307720422797918,0.18795454545454546,0.05775,172.0909090909091,90.84877367450046,0.8769527753980249,660.5,6.749485577105529,0.18431818181818183,0.05600000000000001,171.36363636363637
91.35506857893398,7.444600637021045,660.6818181818181,50.27537803302563,0.145625,0.06636363636363635,134.41666666666666,91.3178154173584,7.392570792284525,660.9090909090909,50.090826596203314,0.15895833333333334,0.07636363636363636,120.91666666666667,95.12038976052976,16.30776201949752,645.0,87.46427842267951,0.1708333333333333,0.046136363636363635,97.0,91.14767499679662,7.058567230653197,661.8181818181819,48.063641522086485,0.13625,0.062272727272727264,104.58333333333333,89.922988606752,6.230047514701013,670.0,42.08127057650866,0.16477272727272727,0.06425,87.27272727272727,90.9019351798457,8.842270604344012,666.1363636363636,66.00533724975993,0.15333333333333335,0.07075000000000001,92.83333333333333,94.3528774014443,16.88132765609478,650.2272727272727,84.4204843732739,0.17354166666666668,0.07636363636363636,89.41666666666667,93.60452701988827,17.058188523649672,655.75,85.48107327876089,0.1725,0.094,105.0909090909091,92.17805088183994,9.213651229747313,656.5909090909091,59.626679507506616,0.16520833333333332,0.06840909090909092,94.0,90.17159516295071,6.9562252698106315,668.75,45.859840819610355,0.16931818181818184,0.07475000000000001,86.1,89.97430640264693,6.388980302248724,669.75,43.00274539039468,0.16318181818181818,0.07475000000000001,87.0,91.92070070514468,8.563268344521658,657.7272727272727,56.23004696617443,0.17125,0.07363636363636364,91.41666666666667
82.21910683216812,2.7555708331382753,730.5555555555555,25.27281697353458,0.14425000000000002,0.06472222222222222,155.6,82.18509316215379,2.706657584823135,730.8333333333334,24.937421679075005,0.15925,0.08555555555555555,155.2,82.18441908154281,2.692623130593691,730.8333333333334,24.8746859276655,0.165,0.10305555555555555,162.4,82.26072159481012,4.744236278975187,731.6666666666666,41.94490433890629,0.14575,0.04972222222222222,102.0,82.18441908154281,2.692623130593691,730.8333333333334,24.8746859276655,0.16925,0.10472222222222222,165.1,82.18280391460132,2.6692667310874203,730.8333333333334,24.622144504490265,0.12225,0.05416666666666667,69.85714285714286,96.0262937348069,29.78133294776589,667.7272727272727,146.8521984235108,0.16895833333333332,0.06875,101.0,82.21585260186237,2.699001935682524,730.5555555555555,24.86770551896129,0.16024999999999998,0.10138888888888889,176.4,82.21760971196558,2.729927606122938,730.5555555555555,25.086655372483946,0.1565,0.10194444444444445,161.2,82.21536682786352,2.694339514982445,730.5555555555555,24.773277493657915,0.17575,0.11194444444444446,175.7,82.18196004127941,2.6564373475963126,730.8333333333334,24.494897427831784,0.19574999999999998,0.11833333333333333,176.9,82.21760971196558,2.729927606122938,730.5555555555555,25.086655372483946,0.16225,0.07944444444444444,169.0
83.0874312103993,20.852236076358537,751.3888888888889,123.74438820048007,0.16774999999999998,0.06944444444444445,147.2,79.76939769826083,11.483215233021566,763.8888888888889,86.42293452036392,0.17,0.07305555555555555,172.88888888888889,82.19469936805429,16.181741248463847,750.2777777777778,110.29395697156053,0.19,0.03916666666666666,108.2,83.20797526000077,21.108361495275194,750.8333333333334,124.47389284504602,0.1575,0.0661111111111111,111.3,79.73938115225695,11.314518774740764,763.8888888888889,85.56896990797021,0.16399999999999998,0.07222222222222223,112.11111111111111,80.51925321805697,11.314304922796927,757.2222222222222,91.8256197607424,0.18575,0.07027777777777779,105.66666666666667,87.58285225098959,31.644004119985997,735.0,146.93630517260797,0.17772727272727273,0.08527777777777779,106.36363636363636,78.59038572928513,8.08445343645014,770.0,67.58096995456636,0.16524999999999998,0.09249999999999999,99.11111111111111,77.91863715913097,6.199281279749583,774.1666666666666,55.141862500281945,0.20024999999999998,0.09277777777777778,188.5,77.97500517489635,6.435654121295561,773.8888888888889,56.73555861284095,0.18875,0.07972222222222222,194.8,78.01784319363797,6.555656707608895,773.6111111111111,57.55583038329924,0.1855,0.0688888888888889,167.3,75.75365086512417,1.0220076959797078,792.1875,11.606456023634925,0.15638888888888888,0.0703125,175.77777777777777
83.32979945870412,27.992382978284915,794.4444444444445,237.60122112013184,nan,0.07722222222222223,179.0,65.1693811367712,9.226638101977718,935.3571428571429,112.1329992634172,0.1553125,0.07107142857142856,101.5,65.24879873955271,9.603565321054512,936.4285714285714,124.7652557710641,0.1415625,0.042499999999999996,96.875,83.4184190228779,28.243489590606906,794.4444444444445,238.15625706199236,0.2075,0.07194444444444445,183.1,65.21521642765342,9.338034099034768,935.0,113.06340404097753,0.156875,0.05678571428571428,100.25,84.38505051744129,30.881710868992,796.9444444444445,256.5996936431877,nan,0.0625,109.5,65.75931729771268,10.697673729195353,931.7857142857143,129.24229736650238,0.1921875,0.07892857142857143,110.75,64.474861609129,7.66812895952443,941.4285714285714,98.50821817299838,nan,0.08535714285714287,181.28571428571428,65.23644268636937,9.45210811986109,935.0,113.95357241730804,0.1671875,0.07857142857142858,121.5,64.70521281659533,8.162179434226335,939.2857142857143,102.90280897642248,nan,0.06785714285714287,123.57142857142857,68.15409360973486,11.744087963572577,902.8125,139.40842808606865,0.20194444444444443,0.0690625,114.0,63.3131954657365,4.806196862284081,952.5,68.79922480183431,0.214375,0.08107142857142857,150.25
90.11999042980943,1.65257898031456,666.0,12.703892666773003,0.14704545454545456,0.0645,152.8181818181818,90.15279075781271,1.6243219326211433,665.75,12.47497494987465,0.1459090909090909,0.07325000000000001,151.36363636363637,89.53261121548412,3.641128537379159,671.25,28.632004237682466,0.14863636363636362,0.05625,132.63636363636363,90.11999042980943,1.65257898031456,666.0,12.703892666773003,0.13545454545454544,0.06300000000000001,139.8181818181818,90.11999042980943,1.65257898031456,666.0,12.703892666773003,0.1431818181818182,0.08025000000000002,147.0,90.11999042980943,1.65257898031456,666.0,12.703892666773003,0.2265909090909091,0.06,207.0,98.32933045829778,26.012404454830165,635.6818181818181,101.20579843251886,0.15270833333333333,0.11977272727272728,153.33333333333334,90.12094992280484,1.6770653266848583,666.0,12.920698295542872,0.15477272727272726,0.11125,165.63636363636363,90.11683880703953,1.5611827271892407,666.0,12.03005495507906,0.16636363636363638,0.0805,153.45454545454547,90.11999042980943,1.65257898031456,666.0,12.703892666773003,0.1609090909090909,0.06775,153.9090909090909,90.11999042980943,1.65257898031456,666.0,12.703892666773003,0.14613636363636362,0.06575,147.9090909090909,90.11999042980943,1.65257898031456,666.0,12.703892666773003,0.14477272727272728,0.06525,151.0
